datetime,date,year,month,day,estacion,lat,lon,elevation,pm25,validado,pm25_validado,pm25_preliminar,archivo,era5_temperature_2m,era5_dewpoint_temperature_2m,era5_surface_pressure,era5_u_component_of_wind_10m,era5_v_component_of_wind_10m,era5_total_precipitation_hourly,modis_aod,s5p_no2
2019-10-24,2019-10-24,2019,10,24,Parque O'Higgins,-33.46,-70.65,525,60.0,True,60.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-24,2019-10-24,2019,10,24,Pudahuel,-33.44,-70.77,475,17.0,True,17.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-24,2019-10-24,2019,10,24,Talagante,-33.66,-70.93,355,14.0,True,14.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-10-25,2019-10-25,2019,10,25,Cerro Navia,-33.42,-70.74,485,24.0,True,24.0,,datos_080510_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,92.91176470588236,-0.12006704904841878
2019-10-25,2019-10-25,2019,10,25,El Bosque,-33.56,-70.69,580,24.0,True,24.0,,datos_080509_221115.csv,288.57263967725964,278.1780050913493,94587.15223524306,0.6591183702150981,0.418828707271152,4.3786772981042114e-05,109.38709677419357,-0.10759227214928717
2019-10-25,2019-10-25,2019,10,25,Independencia,-33.41,-70.66,540,18.0,True,18.0,,datos_000101_251112 (2).csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,128.5625,-0.12431784334411349
2019-10-25,2019-10-25,2019,10,25,Las Condes,-33.4,-70.58,700,17.0,True,17.0,,datos_080521_251112.csv,286.6253197987874,277.6816265106201,90484.2355685764,0.4697215331925286,0.2105286041895548,7.922918488060877e-05,108.93548387096774,-0.14234350053126196
2019-10-25,2019-10-25,2019,10,25,Parque O'Higgins,-33.46,-70.65,525,61.0,True,61.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-25,2019-10-25,2019,10,25,Pudahuel,-33.44,-70.77,475,20.0,True,20.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-25,2019-10-25,2019,10,25,Talagante,-33.66,-70.93,355,17.0,True,17.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-10-26,2019-10-26,2019,10,26,Cerro Navia,-33.42,-70.74,485,13.0,True,13.0,,datos_080510_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,92.91176470588236,-0.12006704904841878
2019-10-26,2019-10-26,2019,10,26,El Bosque,-33.56,-70.69,580,14.0,True,14.0,,datos_080509_221115.csv,288.57263967725964,278.1780050913493,94587.15223524306,0.6591183702150981,0.418828707271152,4.3786772981042114e-05,109.38709677419357,-0.10759227214928717
2019-10-26,2019-10-26,2019,10,26,Independencia,-33.41,-70.66,540,11.0,True,11.0,,datos_000101_251112 (1).csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,128.5625,-0.12431784334411349
2019-10-26,2019-10-26,2019,10,26,Las Condes,-33.4,-70.58,700,13.0,True,13.0,,datos_080521_251112.csv,286.6253197987874,277.6816265106201,90484.2355685764,0.4697215331925286,0.2105286041895548,7.922918488060877e-05,108.93548387096774,-0.14234350053126196
2019-10-26,2019-10-26,2019,10,26,Parque O'Higgins,-33.46,-70.65,525,49.0,True,49.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-26,2019-10-26,2019,10,26,Pudahuel,-33.44,-70.77,475,16.0,True,16.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-26,2019-10-26,2019,10,26,Talagante,-33.66,-70.93,355,9.0,True,9.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-10-27,2019-10-27,2019,10,27,Cerro Navia,-33.42,-70.74,485,10.0,True,10.0,,datos_080510_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,92.91176470588236,-0.12006704904841878
2019-10-27,2019-10-27,2019,10,27,El Bosque,-33.56,-70.69,580,8.0,True,8.0,,datos_080509_221115.csv,288.57263967725964,278.1780050913493,94587.15223524306,0.6591183702150981,0.418828707271152,4.3786772981042114e-05,109.38709677419357,-0.10759227214928717
2019-10-27,2019-10-27,2019,10,27,Independencia,-33.41,-70.66,540,8.0,True,8.0,,datos_000101_251112 (1).csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,128.5625,-0.12431784334411349
2019-10-27,2019-10-27,2019,10,27,Las Condes,-33.4,-70.58,700,10.0,True,10.0,,datos_080521_251112.csv,286.6253197987874,277.6816265106201,90484.2355685764,0.4697215331925286,0.2105286041895548,7.922918488060877e-05,108.93548387096774,-0.14234350053126196
2019-10-27,2019-10-27,2019,10,27,Parque O'Higgins,-33.46,-70.65,525,31.0,True,31.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-27,2019-10-27,2019,10,27,Pudahuel,-33.44,-70.77,475,8.0,True,8.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-27,2019-10-27,2019,10,27,Talagante,-33.66,-70.93,355,7.0,True,7.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-10-28,2019-10-28,2019,10,28,Cerro Navia,-33.42,-70.74,485,7.0,True,7.0,,datos_080510_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,92.91176470588236,-0.12006704904841878
2019-10-28,2019-10-28,2019,10,28,El Bosque,-33.56,-70.69,580,7.0,True,7.0,,datos_080509_221115.csv,288.57263967725964,278.1780050913493,94587.15223524306,0.6591183702150981,0.418828707271152,4.3786772981042114e-05,109.38709677419357,-0.10759227214928717
2019-10-28,2019-10-28,2019,10,28,Independencia,-33.41,-70.66,540,9.0,True,9.0,,datos_000101_251112 (1).csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,128.5625,-0.12431784334411349
2019-10-28,2019-10-28,2019,10,28,Las Condes,-33.4,-70.58,700,7.0,True,7.0,,datos_080521_251112.csv,286.6253197987874,277.6816265106201,90484.2355685764,0.4697215331925286,0.2105286041895548,7.922918488060877e-05,108.93548387096774,-0.14234350053126196
2019-10-28,2019-10-28,2019,10,28,Parque O'Higgins,-33.46,-70.65,525,39.0,True,39.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-28,2019-10-28,2019,10,28,Pudahuel,-33.44,-70.77,475,5.0,True,5.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-28,2019-10-28,2019,10,28,Talagante,-33.66,-70.93,355,8.0,True,8.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-10-29,2019-10-29,2019,10,29,Cerro Navia,-33.42,-70.74,485,13.0,True,13.0,,datos_080510_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,92.91176470588236,-0.12006704904841878
2019-10-29,2019-10-29,2019,10,29,El Bosque,-33.56,-70.69,580,9.0,True,9.0,,datos_080509_221115.csv,288.57263967725964,278.1780050913493,94587.15223524306,0.6591183702150981,0.418828707271152,4.3786772981042114e-05,109.38709677419357,-0.10759227214928717
2019-10-29,2019-10-29,2019,10,29,Independencia,-33.41,-70.66,540,12.0,True,12.0,,datos_000101_251112 (1).csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,128.5625,-0.12431784334411349
2019-10-29,2019-10-29,2019,10,29,Las Condes,-33.4,-70.58,700,7.0,True,7.0,,datos_080521_251112.csv,286.6253197987874,277.6816265106201,90484.2355685764,0.4697215331925286,0.2105286041895548,7.922918488060877e-05,108.93548387096774,-0.14234350053126196
2019-10-29,2019-10-29,2019,10,29,Parque O'Higgins,-33.46,-70.65,525,43.0,True,43.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-29,2019-10-29,2019,10,29,Pudahuel,-33.44,-70.77,475,9.0,True,9.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-29,2019-10-29,2019,10,29,Talagante,-33.66,-70.93,355,11.0,True,11.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-10-30,2019-10-30,2019,10,30,Cerro Navia,-33.42,-70.74,485,12.0,True,12.0,,datos_080510_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,92.91176470588236,-0.12006704904841878
2019-10-30,2019-10-30,2019,10,30,El Bosque,-33.56,-70.69,580,12.0,True,12.0,,datos_080509_221115.csv,288.57263967725964,278.1780050913493,94587.15223524306,0.6591183702150981,0.418828707271152,4.3786772981042114e-05,109.38709677419357,-0.10759227214928717
2019-10-30,2019-10-30,2019,10,30,Independencia,-33.41,-70.66,540,12.0,True,12.0,,datos_000101_251112 (1).csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,128.5625,-0.12431784334411349
2019-10-30,2019-10-30,2019,10,30,Las Condes,-33.4,-70.58,700,13.0,True,13.0,,datos_080521_251112.csv,286.6253197987874,277.6816265106201,90484.2355685764,0.4697215331925286,0.2105286041895548,7.922918488060877e-05,108.93548387096774,-0.14234350053126196
2019-10-30,2019-10-30,2019,10,30,Parque O'Higgins,-33.46,-70.65,525,55.0,True,55.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-30,2019-10-30,2019,10,30,Pudahuel,-33.44,-70.77,475,11.0,True,11.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-30,2019-10-30,2019,10,30,Talagante,-33.66,-70.93,355,12.0,True,12.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-10-31,2019-10-31,2019,10,31,Cerro Navia,-33.42,-70.74,485,11.0,True,11.0,,datos_080510_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,92.91176470588236,-0.12006704904841878
2019-10-31,2019-10-31,2019,10,31,El Bosque,-33.56,-70.69,580,10.0,True,10.0,,datos_080509_221115.csv,288.57263967725964,278.1780050913493,94587.15223524306,0.6591183702150981,0.418828707271152,4.3786772981042114e-05,109.38709677419357,-0.10759227214928717
2019-10-31,2019-10-31,2019,10,31,Independencia,-33.41,-70.66,540,11.0,True,11.0,,datos_000101_251112 (1).csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,128.5625,-0.12431784334411349
2019-10-31,2019-10-31,2019,10,31,Las Condes,-33.4,-70.58,700,14.0,True,14.0,,datos_080521_251112.csv,286.6253197987874,277.6816265106201,90484.2355685764,0.4697215331925286,0.2105286041895548,7.922918488060877e-05,108.93548387096774,-0.14234350053126196
2019-10-31,2019-10-31,2019,10,31,Parque O'Higgins,-33.46,-70.65,525,48.0,True,48.0,,datos_970402_251112.csv,288.50261200798883,278.6617100609673,94259.21195746528,0.7052012695206537,0.4475009891721937,5.352360562624645e-05,100.25806451612904,-0.10605924413316763
2019-10-31,2019-10-31,2019,10,31,Pudahuel,-33.44,-70.77,475,12.0,True,12.0,,datos_160422_251112.csv,288.6118513743083,278.4500374264187,94489.71473524306,0.8806719183921814,0.4508809804916381,4.288442488652579e-05,94.3,-0.10787409024525785
2019-10-31,2019-10-31,2019,10,31,Talagante,-33.66,-70.93,355,8.0,True,8.0,,datos_080526_251112.csv,289.00918481614855,278.81165852016875,96553.81334635416,1.1156694769859314,0.3531609826617771,2.3099656464081123e-05,94.52777777777776,-0.16405008855572328
2019-11-01,2019-11-01,2019,11,1,Cerro Navia,-33.42,-70.74,485,7.0,True,7.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-01,2019-11-01,2019,11,1,El Bosque,-33.56,-70.69,580,7.0,True,7.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
2019-11-01,2019-11-01,2019,11,1,Independencia,-33.41,-70.66,540,7.0,True,7.0,,datos_000101_251112 (1).csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,103.28571428571428,-0.06246758211327456
2019-11-01,2019-11-01,2019,11,1,Las Condes,-33.4,-70.58,700,10.0,True,10.0,,datos_080521_251112.csv,291.78526610889656,279.36755474134424,90345.51684850936,0.7722426529588371,0.4621606380089946,1.97564319331997e-05,79.78571428571429,-0.08800370077339584
2019-11-01,2019-11-01,2019,11,1,Parque O'Higgins,-33.46,-70.65,525,33.0,True,33.0,,datos_970402_251112.csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,110.8095238095238,-0.03553602212334494
2019-11-01,2019-11-01,2019,11,1,Pudahuel,-33.44,-70.77,475,6.0,True,6.0,,datos_160422_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,98.88095238095238,-0.05824979249239502
2019-11-01,2019-11-01,2019,11,1,Talagante,-33.66,-70.93,355,4.0,True,4.0,,datos_080526_251112.csv,293.9175791027902,280.3514723284491,96310.8688600036,1.426134030024211,0.444963456570417,3.492756517546778e-06,126.08695652173913,-0.16010377215211666
2019-11-02,2019-11-02,2019,11,2,Cerro Navia,-33.42,-70.74,485,11.0,True,11.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-02,2019-11-02,2019,11,2,El Bosque,-33.56,-70.69,580,12.0,True,12.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
2019-11-02,2019-11-02,2019,11,2,Independencia,-33.41,-70.66,540,12.0,True,12.0,,datos_000101_251112 (1).csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,103.28571428571428,-0.06246758211327456
2019-11-02,2019-11-02,2019,11,2,Las Condes,-33.4,-70.58,700,14.0,True,14.0,,datos_080521_251112.csv,291.78526610889656,279.36755474134424,90345.51684850936,0.7722426529588371,0.4621606380089946,1.97564319331997e-05,79.78571428571429,-0.08800370077339584
2019-11-02,2019-11-02,2019,11,2,Parque O'Higgins,-33.46,-70.65,525,50.0,True,50.0,,datos_970402_251112.csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,110.8095238095238,-0.03553602212334494
2019-11-02,2019-11-02,2019,11,2,Pudahuel,-33.44,-70.77,475,10.0,True,10.0,,datos_160422_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,98.88095238095238,-0.05824979249239502
2019-11-02,2019-11-02,2019,11,2,Talagante,-33.66,-70.93,355,10.0,True,10.0,,datos_080526_251112.csv,293.9175791027902,280.3514723284491,96310.8688600036,1.426134030024211,0.444963456570417,3.492756517546778e-06,126.08695652173913,-0.16010377215211666
2019-11-03,2019-11-03,2019,11,3,Cerro Navia,-33.42,-70.74,485,13.0,True,13.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-03,2019-11-03,2019,11,3,El Bosque,-33.56,-70.69,580,12.0,True,12.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
2019-11-03,2019-11-03,2019,11,3,Independencia,-33.41,-70.66,540,14.0,True,14.0,,datos_000101_251112 (1).csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,103.28571428571428,-0.06246758211327456
2019-11-03,2019-11-03,2019,11,3,Las Condes,-33.4,-70.58,700,13.0,True,13.0,,datos_080521_251112.csv,291.78526610889656,279.36755474134424,90345.51684850936,0.7722426529588371,0.4621606380089946,1.97564319331997e-05,79.78571428571429,-0.08800370077339584
2019-11-03,2019-11-03,2019,11,3,Parque O'Higgins,-33.46,-70.65,525,51.0,True,51.0,,datos_970402_251112.csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,110.8095238095238,-0.03553602212334494
2019-11-03,2019-11-03,2019,11,3,Pudahuel,-33.44,-70.77,475,14.0,True,14.0,,datos_160422_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,98.88095238095238,-0.05824979249239502
2019-11-03,2019-11-03,2019,11,3,Talagante,-33.66,-70.93,355,12.0,True,12.0,,datos_080526_251112.csv,293.9175791027902,280.3514723284491,96310.8688600036,1.426134030024211,0.444963456570417,3.492756517546778e-06,126.08695652173913,-0.16010377215211666
2019-11-04,2019-11-04,2019,11,4,Cerro Navia,-33.42,-70.74,485,13.0,True,13.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-04,2019-11-04,2019,11,4,El Bosque,-33.56,-70.69,580,11.0,True,11.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
2019-11-04,2019-11-04,2019,11,4,Independencia,-33.41,-70.66,540,9.0,True,9.0,,datos_000101_251112 (1).csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,103.28571428571428,-0.06246758211327456
2019-11-04,2019-11-04,2019,11,4,Las Condes,-33.4,-70.58,700,14.0,True,14.0,,datos_080521_251112.csv,291.78526610889656,279.36755474134424,90345.51684850936,0.7722426529588371,0.4621606380089946,1.97564319331997e-05,79.78571428571429,-0.08800370077339584
2019-11-04,2019-11-04,2019,11,4,Parque O'Higgins,-33.46,-70.65,525,49.0,True,49.0,,datos_970402_251112.csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,110.8095238095238,-0.03553602212334494
2019-11-04,2019-11-04,2019,11,4,Pudahuel,-33.44,-70.77,475,9.0,True,9.0,,datos_160422_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,98.88095238095238,-0.05824979249239502
2019-11-04,2019-11-04,2019,11,4,Talagante,-33.66,-70.93,355,8.0,True,8.0,,datos_080526_251112.csv,293.9175791027902,280.3514723284491,96310.8688600036,1.426134030024211,0.444963456570417,3.492756517546778e-06,126.08695652173913,-0.16010377215211666
2019-11-05,2019-11-05,2019,11,5,Cerro Navia,-33.42,-70.74,485,14.0,True,14.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-05,2019-11-05,2019,11,5,El Bosque,-33.56,-70.69,580,14.0,True,14.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
2019-11-05,2019-11-05,2019,11,5,Independencia,-33.41,-70.66,540,12.0,True,12.0,,datos_000101_251112 (1).csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,103.28571428571428,-0.06246758211327456
2019-11-05,2019-11-05,2019,11,5,Las Condes,-33.4,-70.58,700,15.0,True,15.0,,datos_080521_251112.csv,291.78526610889656,279.36755474134424,90345.51684850936,0.7722426529588371,0.4621606380089946,1.97564319331997e-05,79.78571428571429,-0.08800370077339584
2019-11-05,2019-11-05,2019,11,5,Parque O'Higgins,-33.46,-70.65,525,61.0,True,61.0,,datos_970402_251112.csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,110.8095238095238,-0.03553602212334494
2019-11-05,2019-11-05,2019,11,5,Pudahuel,-33.44,-70.77,475,15.0,True,15.0,,datos_160422_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,98.88095238095238,-0.05824979249239502
2019-11-05,2019-11-05,2019,11,5,Talagante,-33.66,-70.93,355,15.0,True,15.0,,datos_080526_251112.csv,293.9175791027902,280.3514723284491,96310.8688600036,1.426134030024211,0.444963456570417,3.492756517546778e-06,126.08695652173913,-0.16010377215211666
2019-11-06,2019-11-06,2019,11,6,Cerro Navia,-33.42,-70.74,485,17.0,True,17.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-06,2019-11-06,2019,11,6,El Bosque,-33.56,-70.69,580,15.0,True,15.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
2019-11-06,2019-11-06,2019,11,6,Independencia,-33.41,-70.66,540,16.0,True,16.0,,datos_000101_251112 (1).csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,103.28571428571428,-0.06246758211327456
2019-11-06,2019-11-06,2019,11,6,Las Condes,-33.4,-70.58,700,14.0,True,14.0,,datos_080521_251112.csv,291.78526610889656,279.36755474134424,90345.51684850936,0.7722426529588371,0.4621606380089946,1.97564319331997e-05,79.78571428571429,-0.08800370077339584
2019-11-06,2019-11-06,2019,11,6,Parque O'Higgins,-33.46,-70.65,525,62.0,True,62.0,,datos_970402_251112.csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,110.8095238095238,-0.03553602212334494
2019-11-06,2019-11-06,2019,11,6,Pudahuel,-33.44,-70.77,475,17.0,True,17.0,,datos_160422_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,98.88095238095238,-0.05824979249239502
2019-11-06,2019-11-06,2019,11,6,Talagante,-33.66,-70.93,355,15.0,True,15.0,,datos_080526_251112.csv,293.9175791027902,280.3514723284491,96310.8688600036,1.426134030024211,0.444963456570417,3.492756517546778e-06,126.08695652173913,-0.16010377215211666
2019-11-07,2019-11-07,2019,11,7,Cerro Navia,-33.42,-70.74,485,18.0,True,18.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-07,2019-11-07,2019,11,7,El Bosque,-33.56,-70.69,580,14.0,True,14.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
2019-11-07,2019-11-07,2019,11,7,Independencia,-33.41,-70.66,540,22.0,True,22.0,,datos_000101_251112 (1).csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,103.28571428571428,-0.06246758211327456
2019-11-07,2019-11-07,2019,11,7,Las Condes,-33.4,-70.58,700,15.0,True,15.0,,datos_080521_251112.csv,291.78526610889656,279.36755474134424,90345.51684850936,0.7722426529588371,0.4621606380089946,1.97564319331997e-05,79.78571428571429,-0.08800370077339584
2019-11-07,2019-11-07,2019,11,7,Parque O'Higgins,-33.46,-70.65,525,66.0,True,66.0,,datos_970402_251112.csv,293.4551066036882,280.06951235628674,94052.67489448636,1.0895840738011502,0.5891067474737934,8.486893537493435e-06,110.8095238095238,-0.03553602212334494
2019-11-07,2019-11-07,2019,11,7,Pudahuel,-33.44,-70.77,475,17.0,True,17.0,,datos_160422_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,98.88095238095238,-0.05824979249239502
2019-11-07,2019-11-07,2019,11,7,Talagante,-33.66,-70.93,355,18.0,True,18.0,,datos_080526_251112.csv,293.9175791027902,280.3514723284491,96310.8688600036,1.426134030024211,0.444963456570417,3.492756517546778e-06,126.08695652173913,-0.16010377215211666
2019-11-08,2019-11-08,2019,11,8,Cerro Navia,-33.42,-70.74,485,20.0,True,20.0,,datos_080510_251112.csv,293.4827899055919,280.0515666172422,94280.78983701508,1.234431022885202,0.581474546728463,6.372041953113735e-06,75.0952380952381,-0.0569687329493823
2019-11-08,2019-11-08,2019,11,8,El Bosque,-33.56,-70.69,580,20.0,True,20.0,,datos_080509_221115.csv,293.52318535728017,279.87097271009424,94374.02403241738,1.1041855072153026,0.4663952150564084,6.023042199348059e-06,121.6590909090909,-0.04265006993887752
