FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250901;0000;;34;;
250902;0000;;15;;
250903;0000;;19;;
250904;0000;;32;;
250905;0000;;30;;
250906;0000;;25;;
250907;0000;;17;;
250908;0000;;14;;
250909;0000;;17;;
250910;0000;;16;;
250911;0000;;25;;
250912;0000;;28;;
250913;0000;;12;;
250914;0000;;12;;
250915;0000;;20;;
250916;0000;;21;;
250917;0000;;19;;
250918;0000;;19;;
250919;0000;;13;;
250920;0000;;6;;
250921;0000;;4;;
250922;0000;;14;;
250923;0000;;19;;
250924;0000;;22;;
250925;0000;;17;;
250926;0000;;13;;
250927;0000;;21;;
250928;0000;;16;;
250929;0000;;9;;
250930;0000;;13;;
251001;0000;;20;;
251002;0000;;20;;
251003;0000;;20;;
251004;0000;;4;;
251005;0000;;3;;
251006;0000;;9;;
251007;0000;;14;;
251008;0000;;16;;
251009;0000;;19;;
251010;0000;;16;;
251011;0000;;6;;
251012;0000;;8;;
251013;0000;;11;;
251014;0000;;13;;
251015;0000;;15;;
251016;0000;;13;;
251017;0000;;16;;
251018;0000;;16;;
251019;0000;;13;;
251020;0000;;14;;
251021;0000;;11;;
251022;0000;;15;;
251023;0000;;10;;
251024;0000;;11;;
251025;0000;;7;;
251026;0000;;10;;
251027;0000;;7;;
251028;0000;;12;;
251029;0000;;12;;
251030;0000;;13;;
251031;0000;;9;;
251101;0000;;8;;
251102;0000;;11;;
251103;0000;;11;;
251104;0000;;7;;
251105;0000;;9;;
251106;0000;;8;;
251107;0000;;7;;
251108;0000;;12;;
251109;0000;;8;;
251110;0000;;9;;
251111;0000;;7;;
