FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090616;0000;75,8094;;;
090617;0000;75;;;
090618;0000;108,792;;;
090619;0000;63;;;
090620;0000;18,0417;;;
090621;0000;42,3333;;;
090622;0000;77,0833;;;
090623;0000;141,75;;;
090624;0000;172,625;;;
090625;0000;151,542;;;
090626;0000;189,333;;;
090627;0000;113,917;;;
090628;0000;8,70833;;;
090629;0000;47,8333;;;
090630;0000;50,6666;;;
090701;0000;32,75;;;
090702;0000;90,4166;;;
090703;0000;125,75;;;
090704;0000;143,435;;;
090705;0000;119,458;;;
090706;0000;50,375;;;
090707;0000;61,7083;;;
090708;0000;109,375;;;
090709;0000;104,125;;;
090710;0000;110,833;;;
090711;0000;121,375;;;
090712;0000;92,2916;;;
090713;0000;115,417;;;
090714;0000;107,375;;;
090715;0000;97,0833;;;
090716;0000;84,0833;;;
090717;0000;72,25;;;
090718;0000;77,125;;;
090719;0000;70,875;;;
090720;0000;65,75;;;
090721;0000;31,7917;;;
090722;0000;17,2917;;;
090723;0000;100,458;;;
090724;0000;141,083;;;
090725;0000;114,208;;;
090726;0000;117,625;;;
090727;0000;110,708;;;
090728;0000;140,292;;;
090729;0000;142,417;;;
090730;0000;102,208;;;
090731;0000;75,4166;;;
090801;0000;84,4583;;;
090802;0000;105,958;;;
090803;0000;87,3333;;;
090804;0000;46,7083;;;
090805;0000;37,375;;;
090806;0000;85,1666;;;
090807;0000;63,8333;;;
090808;0000;75,0416;;;
090809;0000;97,5;;;
090810;0000;142,083;;;
090811;0000;122,542;;;
090812;0000;60,0416;;;
090813;0000;88,5416;;;
090814;0000;91,9166;;;
090815;0000;7,70833;;;
090816;0000;26,625;;;
090817;0000;65,8333;;;
090818;0000;20,625;;;
090819;0000;26,5;;;
090820;0000;67,625;;;
090821;0000;70,7916;;;
090822;0000;50,25;;;
090823;0000;65,125;;;
090824;0000;103,458;;;
090825;0000;151,667;;;
090826;0000;162,5;;;
090827;0000;111,263;;;
090828;0000;104,167;;;
090829;0000;38,625;;;
090830;0000;42,875;;;
090831;0000;46,2083;;;
090901;0000;66,9583;;;
090902;0000;25,5417;;;
090903;0000;40,625;;;
090904;0000;79,2916;;;
090905;0000;58,0416;;;
090906;0000;14,125;;;
090907;0000;16,8333;;;
090908;0000;25,625;;;
090909;0000;52,7083;;;
090910;0000;96,3333;;;
090911;0000;97,125;;;
090912;0000;103,542;;;
090913;0000;42,25;;;
090914;0000;58,4166;;;
090915;0000;59,9166;;;
090916;0000;47,2727;;;
090917;0000;42,2083;;;
090918;0000;53,2083;;;
090919;0000;61,5;;;
090920;0000;52,625;;;
090921;0000;34,6666;;;
090922;0000;29,6667;;;
090923;0000;53;;;
090924;0000;60,875;;;
090925;0000;55,1666;;;
090926;0000;21,9583;;;
090927;0000;12,6667;;;
090928;0000;24,6667;;;
090929;0000;52,75;;;
090930;0000;62,9166;;;
091001;0000;62,7916;;;
091002;0000;72,75;;;
091003;0000;109,083;;;
091004;0000;50,4583;;;
091005;0000;37,5833;;;
091006;0000;55,1666;;;
091007;0000;73,5416;;;
091008;0000;77,7083;;;
091009;0000;84;;;
091010;0000;21,4167;;;
091011;0000;21,5;;;
091012;0000;31,8333;;;
091013;0000;52,5;;;
091014;0000;53,8333;;;
091015;0000;71,7083;;;
091016;0000;47,5833;;;
091017;0000;41,9166;;;
091018;0000;21,25;;;
091019;0000;50,875;;;
091020;0000;64,125;;;
091021;0000;70;;;
091022;0000;77,875;;;
091023;0000;50,5416;;;
091024;0000;46,5416;;;
091025;0000;54,875;;;
091026;0000;75,125;;;
091027;0000;96,6666;;;
091028;0000;87;;;
091029;0000;79,8333;;;
091030;0000;61,5;;;
091031;0000;81,1666;;;
091101;0000;38,7083;;;
091102;0000;37,0416;;;
091103;0000;57,625;;;
091104;0000;50,5833;;;
091105;0000;53,7916;;;
091106;0000;46,9166;;;
091107;0000;38,5;;;
091108;0000;45,25;;;
091109;0000;41,1304;;;
091110;0000;66,2083;;;
091111;0000;78,0416;;;
091112;0000;73,2272;;;
091113;0000;68,4583;;;
091114;0000;62,7083;;;
091115;0000;62;;;
091116;0000;91,9166;;;
091117;0000;88,125;;;
091118;0000;99,375;;;
091119;0000;43,125;;;
091120;0000;88,875;;;
091121;0000;68,2083;;;
091122;0000;64;;;
091123;0000;65,0416;;;
091124;0000;58,75;;;
091125;0000;53,5416;;;
091126;0000;60,375;;;
091127;0000;67,7083;;;
091128;0000;63,9583;;;
091129;0000;41,0416;;;
091130;0000;60,5416;;;
091201;0000;72,3333;;;
091202;0000;71,875;;;
091203;0000;100,833;;;
091204;0000;99,1666;;;
091205;0000;46,3333;;;
091206;0000;58,7916;;;
091207;0000;56,4583;;;
091208;0000;42,2083;;;
091209;0000;79,875;;;
091210;0000;79,375;;;
091211;0000;71,7916;;;
091212;0000;71,2916;;;
091213;0000;77,625;;;
091214;0000;73,4166;;;
091215;0000;103,333;;;
091216;0000;96,6666;;;
091217;0000;96,0416;;;
091218;0000;117,583;;;
091219;0000;61,4166;;;
091220;0000;67,875;;;
091221;0000;81,625;;;
091222;0000;62,7916;;;
091223;0000;85,8333;;;
091224;0000;83,125;;;
091225;0000;48,2916;;;
091226;0000;45,2916;;;
091227;0000;58,3333;;;
091228;0000;48,7916;;;
091229;0000;50,4583;;;
091230;0000;72,625;;;
091231;0000;82,125;;;
100101;0000;34,2083;;;
100102;0000;51,7916;;;
100103;0000;58,5833;;;
100104;0000;53,25;;;
100105;0000;47,4761;;;
100106;0000;61,9583;;;
100107;0000;93,4166;;;
100108;0000;88,4166;;;
100109;0000;76,6666;;;
100110;0000;69,2083;;;
100111;0000;86,0416;;;
100112;0000;69,5416;;;
100113;0000;89,125;;;
100114;0000;119,708;;;
100115;0000;88,625;;;
100116;0000;90,0833;;;
100117;0000;63,5416;;;
100118;0000;54,4166;;;
100119;0000;82,5416;;;
100120;0000;84;;;
100121;0000;107,667;;;
100122;0000;104,958;;;
100123;0000;108,75;;;
100124;0000;78,5;;;
100125;0000;87,6666;;;
100126;0000;71,4166;;;
100127;0000;102,125;;;
100128;0000;110,833;;;
100129;0000;67,625;;;
100130;0000;58,25;;;
100131;0000;60;;;
100201;0000;74,3333;;;
100202;0000;78,4583;;;
100203;0000;53,8333;;;
100204;0000;70,0416;;;
100205;0000;73,25;;;
100206;0000;57,7916;;;
100207;0000;45,2916;;;
100208;0000;44,5416;;;
100209;0000;72,75;;;
100210;0000;78,2916;;;
100211;0000;75,9791;;;
100212;0000;83,9583;;;
100213;0000;81,0833;;;
100214;0000;74,8333;;;
100215;0000;61,4091;;;
100216;0000;89,8333;;;
100217;0000;94;;;
100218;0000;70,9583;;;
100219;0000;50,8333;;;
100220;0000;71,3333;;;
100221;0000;80,5;;;
100222;0000;54,7083;;;
100223;0000;84,2916;;;
100224;0000;103,667;;;
100225;0000;79,625;;;
100226;0000;60,1666;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;;;;
100304;0000;;;;
100305;0000;;;;
100306;0000;;;;
100307;0000;62,5416;;;
100308;0000;57;;;
100309;0000;110,375;;;
100310;0000;114,75;;;
100311;0000;87,9166;;;
100312;0000;66,4166;;;
100313;0000;80,7083;;;
100314;0000;74,2999;;;
100315;0000;136,958;;;
100316;0000;110,167;;;
100317;0000;;;;
100318;0000;96,25;;;
100319;0000;;;;
100320;0000;106,75;;;
100321;0000;39,0416;;;
100322;0000;66,9166;;;
100323;0000;82,625;;;
100324;0000;113,083;;;
100325;0000;112,542;;;
100326;0000;99,0416;;;
100327;0000;102,208;;;
100328;0000;78;;;
100329;0000;93,2916;;;
100330;0000;133,792;;;
100331;0000;144,583;;;
100401;0000;87,9583;;;
100402;0000;61,9166;;;
100403;0000;84,5;;;
100404;0000;91,125;;;
100405;0000;123,583;;;
100406;0000;60;;;
100407;0000;90,5652;;;
100408;0000;109,917;;;
100409;0000;97,875;;;
100410;0000;82,2916;;;
100411;0000;101,708;;;
100412;0000;103,417;;;
100413;0000;116,208;;;
100414;0000;135,708;;;
100415;0000;118,333;;;
100416;0000;65,1666;;;
100417;0000;66;;;
100418;0000;48,625;;;
100419;0000;57,9583;;;
100420;0000;94,3333;;;
100421;0000;98,5416;;;
100422;0000;97,9583;;;
100423;0000;108,125;;;
100424;0000;57,4583;;;
100425;0000;78,5416;;;
100426;0000;125,667;;;
100427;0000;143,667;;;
100428;0000;153,292;;;
100429;0000;172,167;;;
100430;0000;191,478;;;
100501;0000;178,625;;;
100502;0000;81,1666;;;
100503;0000;102,5;;;
100504;0000;124,333;;;
100505;0000;70,0454;;;
100506;0000;43,8695;;;
100507;0000;93,0416;;;
100508;0000;160,792;;;
100509;0000;161,417;;;
100510;0000;151,869;;;
100511;0000;140,917;;;
100512;0000;140,333;;;
100513;0000;115,292;;;
100514;0000;44,9166;;;
100515;0000;37,5416;;;
100516;0000;50,8333;;;
100517;0000;52,9545;;;
100518;0000;81,4166;;;
100519;0000;114,208;;;
100520;0000;137,833;;;
100521;0000;109,875;;;
100522;0000;35,5416;;;
100523;0000;26,375;;;
100524;0000;66,625;;;
100525;0000;128,458;;;
100526;0000;126;;;
100527;0000;133,292;;;
100528;0000;80,2916;;;
100529;0000;32,0833;;;
100530;0000;66;;;
100531;0000;137,273;;;
100601;0000;103,792;;;
100602;0000;59,625;;;
100603;0000;86,25;;;
100604;0000;171,417;;;
100605;0000;169,5;;;
100606;0000;117,5;;;
100607;0000;164,958;;;
100608;0000;130,458;;;
100609;0000;84;;;
100610;0000;78,625;;;
100611;0000;79,0833;;;
100612;0000;67,6666;;;
100613;0000;68,8333;;;
100614;0000;15,4583;;;
100615;0000;50,125;;;
100616;0000;71,1666;;;
100617;0000;110,292;;;
100618;0000;13,7917;;;
100619;0000;30,125;;;
100620;0000;60,8333;;;
100621;0000;90,25;;;
100622;0000;113,583;;;
100623;0000;91,3333;;;
100624;0000;27,0417;;;
100625;0000;57,8333;;;
100626;0000;63,4583;;;
100627;0000;103,417;;;
100628;0000;117,083;;;
100629;0000;138,417;;;
100630;0000;174,083;;;
100701;0000;106,875;;;
100702;0000;118,75;;;
100703;0000;104,625;;;
100704;0000;42,3333;;;
100705;0000;56,0833;;;
100706;0000;47,1304;;;
100707;0000;52,0833;;;
100708;0000;105,875;;;
100709;0000;172,792;;;
100710;0000;139,292;;;
100711;0000;16,2917;;;
100712;0000;63,5;;;
100713;0000;102,167;;;
100714;0000;98;;;
100715;0000;99,2916;;;
100716;0000;85,3333;;;
100717;0000;81;;;
100718;0000;80,4583;;;
100719;0000;103,542;;;
100720;0000;83,7083;;;
100721;0000;74,2999;;;
100722;0000;55,2916;;;
100723;0000;67,875;;;
100724;0000;32,7083;;;
100725;0000;83,5416;;;
100726;0000;140,476;;;
100727;0000;87,9166;;;
100728;0000;111,708;;;
100729;0000;104,958;;;
100730;0000;77,125;;;
100731;0000;55,9583;;;
100801;0000;60,6666;;;
100802;0000;50;;;
100803;0000;85,875;;;
100804;0000;108,875;;;
100805;0000;113,833;;;
100806;0000;100,042;;;
100807;0000;77,6666;;;
100808;0000;83,5;;;
100809;0000;83,2083;;;
100810;0000;103,958;;;
100811;0000;49,25;;;
100812;0000;61,75;;;
100813;0000;98,0416;;;
100814;0000;73,3333;;;
100815;0000;38,0833;;;
100816;0000;73,5833;;;
100817;0000;70,375;;;
100818;0000;73,5416;;;
100819;0000;100,083;;;
100820;0000;124,708;;;
100821;0000;79,6666;;;
100822;0000;32,4583;;;
100823;0000;28,7917;;;
100824;0000;49,5416;;;
100825;0000;57,5;;;
100826;0000;61,7916;;;
100827;0000;49,9166;;;
100828;0000;39,125;;;
100829;0000;48,625;;;
100830;0000;47,5;;;
100831;0000;29,2917;;;
100901;0000;39;;;
100902;0000;10,9524;;;
100903;0000;35,375;;;
100904;0000;62,0833;;;
100905;0000;83,25;;;
100906;0000;98;;;
100907;0000;105,542;;;
100908;0000;83,2916;;;
100909;0000;60,5;;;
100910;0000;54,125;;;
100911;0000;60,125;;;
100912;0000;27,25;;;
100913;0000;43,8333;;;
100914;0000;69,5416;;;
100915;0000;67,125;;;
100916;0000;60,7916;;;
100917;0000;66,375;;;
100918;0000;78,375;;;
100919;0000;57,3333;;;
100920;0000;33,8333;;;
100921;0000;49,3333;;;
100922;0000;45,9166;;;
100923;0000;60,25;;;
100924;0000;55,5833;;;
100925;0000;33,7083;;;
100926;0000;36,7083;;;
100927;0000;25,0833;;;
100928;0000;50,5416;;;
100929;0000;52,7083;;;
100930;0000;38,8333;;;
101001;0000;53,7916;;;
101002;0000;79,2083;;;
101003;0000;72,875;;;
101004;0000;41,75;;;
101005;0000;44,8333;;;
101006;0000;48,5416;;;
101007;0000;70,125;;;
101008;0000;76,3333;;;
101009;0000;95,3333;;;
101010;0000;94,875;;;
101011;0000;37,2916;;;
101012;0000;23,45;;;
101013;0000;23,0833;;;
101014;0000;49,5;;;
101015;0000;39,5833;;;
101016;0000;71,3333;;;
101017;0000;71,4166;;;
101018;0000;76,4166;;;
101019;0000;74,2083;;;
101020;0000;49,375;;;
101021;0000;50,0416;;;
101022;0000;72,8333;;;
101023;0000;59,625;;;
101024;0000;68,7916;;;
101025;0000;84,125;;;
101026;0000;118;;;
101027;0000;31,0476;;;
101028;0000;52,3333;;;
101029;0000;17,0417;;;
101030;0000;43,625;;;
101031;0000;64,4583;;;
101101;0000;49;;;
101102;0000;71;;;
101103;0000;39,9166;;;
101104;0000;49,75;;;
101105;0000;69,1666;;;
101106;0000;69,625;;;
101107;0000;16,375;;;
101108;0000;23,5833;;;
101109;0000;50,875;;;
101110;0000;69,25;;;
101111;0000;55,2916;;;
101112;0000;66,7916;;;
101113;0000;57,8333;;;
101114;0000;47,3333;;;
101115;0000;68,5;;;
101116;0000;59,5416;;;
101117;0000;55,8333;;;
101118;0000;53,4166;;;
101119;0000;48;;;
101120;0000;50,4166;;;
101121;0000;42,1666;;;
101122;0000;55,625;;;
101123;0000;61,75;;;
101124;0000;84,625;;;
101125;0000;65,8333;;;
101126;0000;80,625;;;
101127;0000;71,2083;;;
101128;0000;56,1666;;;
101129;0000;71,375;;;
101130;0000;64,125;;;
101201;0000;70,125;;;
101202;0000;37,375;;;
101203;0000;57,375;;;
101204;0000;62,3333;;;
101205;0000;74,75;;;
101206;0000;74,7916;;;
101207;0000;59,2083;;;
101208;0000;69,4583;;;
101209;0000;53,7083;;;
101210;0000;65,8333;;;
101211;0000;63,4583;;;
101212;0000;;;;
101213;0000;79,4166;;;
101214;0000;94,625;;;
101215;0000;69,7916;;;
101216;0000;69,3333;;;
101217;0000;49,0416;;;
101218;0000;70,5;;;
101219;0000;53,4166;;;
101220;0000;78,875;;;
101221;0000;86,2916;;;
101222;0000;120,875;;;
101223;0000;52,9166;;;
101224;0000;57,8333;;;
101225;0000;69,2083;;;
101226;0000;58,5833;;;
101227;0000;62,875;;;
101228;0000;77,7916;;;
101229;0000;67,4166;;;
101230;0000;90,0416;;;
101231;0000;62,7916;;;
110101;0000;54,2083;;;
110102;0000;38,0416;;;
110103;0000;55,6666;;;
110104;0000;34,5833;;;
110105;0000;56,7916;;;
110106;0000;73,5555;;;
110107;0000;59,7083;;;
110108;0000;62,9166;;;
110109;0000;75,9166;;;
110110;0000;73,875;;;
110111;0000;71,25;;;
110112;0000;85,5416;;;
110113;0000;73,0416;;;
110114;0000;80,6666;;;
110115;0000;72,4583;;;
110116;0000;37,4166;;;
110117;0000;54,375;;;
110118;0000;88,4583;;;
110119;0000;57,8333;;;
110120;0000;72,5416;;;
110121;0000;78,7916;;;
110122;0000;67,2916;;;
110123;0000;65,1666;;;
110124;0000;89,25;;;
110125;0000;74,625;;;
110126;0000;66,3333;;;
110127;0000;63,5416;;;
110128;0000;77,9166;;;
110129;0000;78,9166;;;
110130;0000;53,2083;;;
110131;0000;60,0416;;;
110201;0000;80,7916;;;
110202;0000;74,5833;;;
110203;0000;53,375;;;
110204;0000;100,583;;;
110205;0000;105,042;;;
110206;0000;68,5416;;;
110207;0000;56,75;;;
110208;0000;65,3333;;;
110209;0000;61,2916;;;
110210;0000;29,8571;;;
110211;0000;28,25;;;
110212;0000;36,7083;;;
110213;0000;40,3333;;;
110214;0000;70,5833;;;
110215;0000;68,875;;;
110216;0000;47,0833;;;
110217;0000;53,4583;;;
110218;0000;79,9166;;;
110219;0000;50,1666;;;
110220;0000;41,1666;;;
110221;0000;50,5416;;;
110222;0000;54,3333;;;
110223;0000;66,8333;;;
110224;0000;64,7916;;;
110225;0000;61,9583;;;
110226;0000;71,2083;;;
110227;0000;73,5;;;
110228;0000;82,0416;;;
110301;0000;110,792;;;
110302;0000;78,375;;;
110303;0000;82;;;
110304;0000;87,2916;;;
110305;0000;54,9166;;;
110306;0000;45;;;
110307;0000;59,875;;;
110308;0000;71,875;;;
110309;0000;64,5499;;;
110310;0000;78,5833;;;
110311;0000;53,8333;;;
110312;0000;40,4166;;;
110313;0000;61,7916;;;
110314;0000;81,6666;;;
110315;0000;66,5;;;
110316;0000;81,5416;;;
110317;0000;80,0416;;;
110318;0000;124,75;;;
110319;0000;113,042;;;
110320;0000;115,833;;;
110321;0000;86,0833;;;
110322;0000;76,0416;;;
110323;0000;74,25;;;
110324;0000;105,5;;;
110325;0000;82,9583;;;
110326;0000;69,0416;;;
110327;0000;79,6666;;;
110328;0000;93,375;;;
110329;0000;120,208;;;
110330;0000;133,958;;;
110331;0000;109,958;;;
110401;0000;105,5;;;
110402;0000;113,292;;;
110403;0000;96,6666;;;
110404;0000;114,333;;;
110405;0000;151,333;;;
110406;0000;87,6666;;;
110407;0000;102,542;;;
110408;0000;144,375;;;
110409;0000;92,0833;;;
110410;0000;25,875;;;
110411;0000;51,25;;;
110412;0000;60,6666;;;
110413;0000;63,5;;;
110414;0000;59,7826;;;
110415;0000;79,5416;;;
110416;0000;103,125;;;
110417;0000;76,5416;;;
110418;0000;102,042;;;
110419;0000;105,917;;;
110420;0000;80,5833;;;
110421;0000;99,0416;;;
110422;0000;30,3333;;;
110423;0000;78,9166;;;
110424;0000;69,2083;;;
110425;0000;106,792;;;
110426;0000;109,125;;;
110427;0000;88,0833;;;
110428;0000;66,4166;;;
110429;0000;55,2173;;;
110430;0000;98,125;;;
110501;0000;100,083;;;
110502;0000;113,042;;;
110503;0000;116,958;;;
110504;0000;137,75;;;
110505;0000;116,917;;;
110506;0000;69,8333;;;
110507;0000;89,2083;;;
110508;0000;111,167;;;
110509;0000;149,333;;;
110510;0000;91,3333;;;
110511;0000;178,125;;;
110512;0000;158,292;;;
110513;0000;151,75;;;
110514;0000;146,875;;;
110515;0000;86,1666;;;
110516;0000;82,4583;;;
110517;0000;125,458;;;
110518;0000;105,417;;;
