FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
090613;0000;52,6666;;;
090614;0000;31,2917;;;
090615;0000;24,2083;;;
090616;0000;34,5789;;;
090617;0000;22,9167;;;
090618;0000;40,5833;;;
090619;0000;32,2916;;;
090620;0000;12,375;;;
090621;0000;20,75;;;
090622;0000;30,5417;;;
090623;0000;57,0833;;;
090624;0000;71,2083;;;
090625;0000;64,0416;;;
090626;0000;70,125;;;
090627;0000;48,1666;;;
090628;0000;5,875;;;
090629;0000;20,4167;;;
090630;0000;28,5;;;
090701;0000;18,625;;;
090702;0000;30,6667;;;
090703;0000;47,3333;;;
090704;0000;58;;;
090705;0000;59;;;
090706;0000;23,125;;;
090707;0000;20,0417;;;
090708;0000;42,125;;;
090709;0000;45,875;;;
090710;0000;40,4583;;;
090711;0000;48,4583;;;
090712;0000;51,2916;;;
090713;0000;40,875;;;
090714;0000;41,8333;;;
090715;0000;34,3333;;;
090716;0000;35,2916;;;
090717;0000;37,125;;;
090718;0000;35,0833;;;
090719;0000;39,375;;;
090720;0000;35,2083;;;
090721;0000;19,625;;;
090722;0000;5,29166;;;
090723;0000;34,375;;;
090724;0000;49,0833;;;
090725;0000;48,5416;;;
090726;0000;60,3333;;;
090727;0000;51,875;;;
090728;0000;56,875;;;
090729;0000;52,9166;;;
090730;0000;41;;;
090731;0000;28,2917;;;
090801;0000;34;;;
090802;0000;42,7083;;;
090803;0000;35,7083;;;
090804;0000;18,4167;;;
090805;0000;12,9583;;;
090806;0000;32,5;;;
090807;0000;27;;;
090808;0000;32,4166;;;
090809;0000;48,4583;;;
090810;0000;50,125;;;
090811;0000;45,7916;;;
090812;0000;23,3333;;;
090813;0000;34,875;;;
090814;0000;27,6667;;;
090815;0000;4,95833;;;
090816;0000;11,875;;;
090817;0000;24,4583;;;
090818;0000;13,375;;;
090819;0000;10,7083;;;
090820;0000;24,25;;;
090821;0000;31,9167;;;
090822;0000;25,7917;;;
090823;0000;28,9583;;;
090824;0000;42,8333;;;
090825;0000;53,9583;;;
090826;0000;51,375;;;
090827;0000;38,2083;;;
090828;0000;37,875;;;
090829;0000;18,0833;;;
090830;0000;19,9583;;;
090831;0000;22,4583;;;
090901;0000;53,9583;;;
090902;0000;51,375;;;
090903;0000;38,2083;;;
090904;0000;37,875;;;
090905;0000;19,0417;;;
090906;0000;9;;;
090907;0000;6,08333;;;
090908;0000;10,4167;;;
090909;0000;21,5833;;;
090910;0000;32,3333;;;
090911;0000;38,5833;;;
090912;0000;45,5416;;;
090913;0000;23,6667;;;
090914;0000;25,1667;;;
090915;0000;24,75;;;
090916;0000;20,4583;;;
090917;0000;18,0417;;;
090918;0000;28,25;;;
090919;0000;32,2083;;;
090920;0000;20,4167;;;
090921;0000;10,625;;;
090922;0000;13,0833;;;
090923;0000;21,1667;;;
090924;0000;23,1667;;;
090925;0000;18,5;;;
090926;0000;7,375;;;
090927;0000;7,875;;;
090928;0000;9,83333;;;
090929;0000;18,875;;;
090930;0000;23;;;
091001;0000;23,0833;;;
091002;0000;23,8333;;;
091003;0000;39,625;;;
091004;0000;14,125;;;
091005;0000;10,4583;;;
091006;0000;14,6667;;;
091007;0000;21,2917;;;
091008;0000;21,375;;;
091009;0000;24,2083;;;
091010;0000;11,2083;;;
091011;0000;6,70833;;;
091012;0000;11,5;;;
091013;0000;17,5833;;;
091014;0000;16,625;;;
091015;0000;24,5417;;;
091016;0000;13,625;;;
091017;0000;11,8333;;;
091018;0000;7,16666;;;
091019;0000;15,8333;;;
091020;0000;15,875;;;
091021;0000;19,5263;;;
091022;0000;26,1667;;;
091023;0000;12,7083;;;
091024;0000;16,25;;;
091025;0000;18,125;;;
091026;0000;18,375;;;
091027;0000;27,875;;;
091028;0000;26,625;;;
091029;0000;21,875;;;
091030;0000;17;;;
091031;0000;17,4167;;;
091101;0000;10,75;;;
091102;0000;8,5;;;
091103;0000;8,54166;;;
091104;0000;10,4583;;;
091105;0000;11,7083;;;
091106;0000;9,20833;;;
091107;0000;9,08333;;;
091108;0000;20,0417;;;
091109;0000;15,4167;;;
091110;0000;19,75;;;
091111;0000;23,6667;;;
091112;0000;30,375;;;
091113;0000;22;;;
091114;0000;16,5;;;
091115;0000;22;;;
091116;0000;26,5833;;;
091117;0000;23,75;;;
091118;0000;24,5;;;
091119;0000;10,4583;;;
091120;0000;23,0417;;;
091121;0000;20,625;;;
091122;0000;19,5;;;
091123;0000;12,625;;;
091124;0000;10,6667;;;
091125;0000;10,375;;;
091126;0000;14,875;;;
091127;0000;16,4167;;;
091128;0000;13,5;;;
091129;0000;10,5;;;
091130;0000;11,4167;;;
091201;0000;14,375;;;
091202;0000;17,6667;;;
091203;0000;30,75;;;
091204;0000;27,0417;;;
091205;0000;19,2917;;;
091206;0000;16,2917;;;
091207;0000;14,4583;;;
091208;0000;11,5417;;;
091209;0000;23,125;;;
091210;0000;25,875;;;
091211;0000;18,9167;;;
091212;0000;20,125;;;
091213;0000;19,6667;;;
091214;0000;28,9167;;;
091215;0000;29,6667;;;
091216;0000;27,2083;;;
091217;0000;22,7826;;;
091218;0000;17,9167;;;
091219;0000;14,6667;;;
091220;0000;16,8333;;;
091221;0000;16,625;;;
091222;0000;23,2917;;;
091223;0000;35,7916;;;
091224;0000;30,375;;;
091225;0000;12,1667;;;
091226;0000;12,2083;;;
091227;0000;14,6667;;;
091228;0000;23;;;
091229;0000;16,9167;;;
091230;0000;25,375;;;
091231;0000;46,7916;;;
100101;0000;15,5417;;;
100102;0000;19,1667;;;
100103;0000;16,8333;;;
100104;0000;12,7917;;;
100105;0000;13,6818;;;
100106;0000;20,0833;;;
100107;0000;36,5833;;;
100108;0000;33,125;;;
100109;0000;37;;;
100110;0000;26,5;;;
100111;0000;17,0833;;;
100112;0000;27,2917;;;
100113;0000;29,7083;;;
100114;0000;32,4166;;;
100115;0000;33,75;;;
100116;0000;30;;;
100117;0000;23,5833;;;
100118;0000;14,0417;;;
100119;0000;21,9167;;;
100120;0000;28,5;;;
100121;0000;32,1666;;;
100122;0000;28,6667;;;
100123;0000;38,4166;;;
100124;0000;24,125;;;
100125;0000;23,8333;;;
100126;0000;20,25;;;
100127;0000;29,25;;;
100128;0000;26,2917;;;
100129;0000;25,7917;;;
100130;0000;33,6666;;;
100131;0000;23,5;;;
100201;0000;24,4583;;;
100202;0000;26,7083;;;
100203;0000;14,5833;;;
100204;0000;15,4583;;;
100205;0000;17,9583;;;
100206;0000;13,2917;;;
100207;0000;13,875;;;
100208;0000;12,375;;;
100209;0000;20,6667;;;
100210;0000;18,625;;;
100211;0000;19,0833;;;
100212;0000;27,3333;;;
100213;0000;;;;
100214;0000;;;;
100215;0000;28,1818;;;
100216;0000;20,125;;;
100217;0000;;;;
100218;0000;13,9167;;;
100219;0000;9,70833;;;
100220;0000;16,75;;;
100221;0000;15,25;;;
100222;0000;13,1667;;;
100223;0000;24,0833;;;
100224;0000;24,0417;;;
100225;0000;14,125;;;
100226;0000;16,7917;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;;;;
100304;0000;;;;
100305;0000;23,0417;;;
100306;0000;31,0833;;;
100307;0000;14,0417;;;
100308;0000;12,2083;;;
100309;0000;20,375;;;
100310;0000;24,5417;;;
100311;0000;20,1667;;;
100312;0000;20,1667;;;
100313;0000;22,2083;;;
100314;0000;21,9091;;;
100315;0000;30,5;;;
100316;0000;22,1667;;;
100317;0000;15,0833;;;
100318;0000;20,2083;;;
100319;0000;26,3333;;;
100320;0000;30,8333;;;
100321;0000;8,5;;;
100322;0000;16,9167;;;
100323;0000;21,5417;;;
100324;0000;30,125;;;
100325;0000;31,8333;;;
100326;0000;25,6667;;;
100327;0000;28,125;;;
100328;0000;26,7083;;;
100329;0000;28,25;;;
100330;0000;39,2916;;;
100331;0000;44,5833;;;
100401;0000;26,2917;;;
100402;0000;19,625;;;
100403;0000;25,1667;;;
100404;0000;27,1667;;;
100405;0000;32,1666;;;
100406;0000;20,4583;;;
100407;0000;29,05;;;
100408;0000;33,9166;;;
100409;0000;34,7916;;;
100410;0000;32;;;
100411;0000;39,5833;;;
100412;0000;29,5417;;;
100413;0000;30,5417;;;
100414;0000;36,4166;;;
100415;0000;35;;;
100416;0000;31,2917;;;
100417;0000;28,125;;;
100418;0000;18,1667;;;
100419;0000;17,9583;;;
100420;0000;27,5833;;;
100421;0000;32,2083;;;
100422;0000;30,125;;;
100423;0000;34,375;;;
100424;0000;18,5;;;
100425;0000;32,5833;;;
100426;0000;46,0416;;;
100427;0000;50,9166;;;
100428;0000;60,5;;;
100429;0000;73,0908;;;
100430;0000;71,6;;;
100501;0000;69,25;;;
100502;0000;27,875;;;
100503;0000;31,4167;;;
100504;0000;37,0833;;;
100505;0000;25,2727;;;
100506;0000;22,2917;;;
100507;0000;41,2083;;;
100508;0000;67,7083;;;
100509;0000;69,75;;;
100510;0000;57,4545;;;
100511;0000;58,4583;;;
100512;0000;63,7826;;;
100513;0000;49,75;;;
100514;0000;35,0833;;;
100515;0000;18,9583;;;
100516;0000;23,8333;;;
100517;0000;24,1304;;;
100518;0000;40,2083;;;
100519;0000;54,375;;;
100520;0000;63,2916;;;
100521;0000;62,75;;;
100522;0000;23,7083;;;
100523;0000;14,5417;;;
100524;0000;29,9583;;;
100525;0000;56,5833;;;
100526;0000;63,2916;;;
100527;0000;60,7916;;;
100528;0000;45,1666;;;
100529;0000;25,0417;;;
100530;0000;33,6666;;;
100531;0000;48,2609;;;
100601;0000;48,7916;;;
100602;0000;39,3333;;;
100603;0000;48,2916;;;
100604;0000;75,0416;;;
100605;0000;75,4583;;;
100606;0000;60,375;;;
100607;0000;68,875;;;
100608;0000;53,25;;;
100609;0000;40,5;;;
100610;0000;32,7083;;;
100611;0000;36,3333;;;
100612;0000;34,9166;;;
100613;0000;29,0417;;;
100614;0000;4,20833;;;
100615;0000;18,75;;;
100616;0000;32,1666;;;
100617;0000;47,4583;;;
100618;0000;7,91666;;;
100619;0000;16,4583;;;
100620;0000;32,5416;;;
100621;0000;42,4583;;;
100622;0000;41,25;;;
100623;0000;39,125;;;
100624;0000;14,7368;;;
100625;0000;31,125;;;
100626;0000;32,9583;;;
100627;0000;48,5;;;
100628;0000;59,375;;;
100629;0000;56,5833;;;
100630;0000;59,75;;;
100701;0000;43,8333;;;
100702;0000;53,5416;;;
100703;0000;48,2083;;;
100704;0000;22,7917;;;
100705;0000;20,5;;;
100706;0000;16,5;;;
100707;0000;23,5;;;
100708;0000;41,25;;;
100709;0000;61,375;;;
100710;0000;62,9583;;;
100711;0000;8,33333;;;
100712;0000;25;;;
100713;0000;45,125;;;
100714;0000;41,3333;;;
100715;0000;42,7916;;;
100716;0000;42,4166;;;
100717;0000;38,0833;;;
100718;0000;40,8333;;;
100719;0000;37,9166;;;
100720;0000;36,875;;;
100721;0000;38,45;;;
100722;0000;25,7083;;;
100723;0000;34,2916;;;
100724;0000;22,6667;;;
100725;0000;43,3333;;;
100726;0000;;;;
100727;0000;42,4166;;;
100728;0000;45,5416;;;
100729;0000;49,125;;;
100730;0000;39,5;;;
100731;0000;36,9583;;;
100801;0000;43,0416;;;
100802;0000;27,6667;;;
100803;0000;37,125;;;
100804;0000;43,9166;;;
100805;0000;46,3333;;;
100806;0000;47,9166;;;
100807;0000;37,5416;;;
100808;0000;30,7917;;;
100809;0000;27,875;;;
100810;0000;44,5416;;;
100811;0000;29,5833;;;
100812;0000;30,3333;;;
100813;0000;41,6666;;;
100814;0000;34,375;;;
100815;0000;21,625;;;
100816;0000;31,4583;;;
100817;0000;27,1667;;;
100818;0000;25,875;;;
100819;0000;33,2083;;;
100820;0000;42,25;;;
100821;0000;33,5;;;
100822;0000;17,75;;;
100823;0000;14,0833;;;
100824;0000;18,7083;;;
100825;0000;21,3333;;;
100826;0000;21,5833;;;
100827;0000;15;;;
100828;0000;13,75;;;
100829;0000;20,3333;;;
100830;0000;14,7917;;;
100831;0000;10,875;;;
100901;0000;16,9167;;;
100902;0000;7,54545;;;
100903;0000;13,3333;;;
100904;0000;23,8333;;;
100905;0000;34,5833;;;
100906;0000;36,4166;;;
100907;0000;40,0416;;;
100908;0000;32,3333;;;
100909;0000;21,125;;;
100910;0000;18,3333;;;
100911;0000;22,0417;;;
100912;0000;13,2917;;;
100913;0000;18,4583;;;
100914;0000;25,0833;;;
100915;0000;24,75;;;
100916;0000;21,25;;;
100917;0000;27,5417;;;
100918;0000;32,9583;;;
100919;0000;20,7083;;;
100920;0000;10,4167;;;
100921;0000;11,9167;;;
100922;0000;11,4167;;;
100923;0000;17,625;;;
100924;0000;19,0833;;;
100925;0000;13;;;
100926;0000;12,2917;;;
100927;0000;9,04166;;;
100928;0000;16,375;;;
100929;0000;16,875;;;
100930;0000;12,0417;;;
101001;0000;16,4583;;;
101002;0000;22,9167;;;
101003;0000;24,2917;;;
101004;0000;15,875;;;
101005;0000;16,5;;;
101006;0000;12,4167;;;
101007;0000;20,375;;;
101008;0000;19,5;;;
101009;0000;24,5;;;
101010;0000;29,0417;;;
101011;0000;18,125;;;
101012;0000;;;;
101013;0000;9,25;;;
101014;0000;15,9583;;;
101015;0000;10,7917;;;
101016;0000;19,6667;;;
101017;0000;20,4583;;;
101018;0000;18,8333;;;
101019;0000;17,3333;;;
101020;0000;10,1667;;;
101021;0000;13,9167;;;
101022;0000;14,7083;;;
101023;0000;13,7917;;;
101024;0000;16,7917;;;
101025;0000;17,5417;;;
101026;0000;21,8333;;;
101027;0000;10,0833;;;
101028;0000;11,25;;;
101029;0000;7,33333;;;
101030;0000;17,0417;;;
101031;0000;18,6667;;;
101101;0000;18,2083;;;
101102;0000;20,125;;;
101103;0000;14,75;;;
101104;0000;14,6667;;;
101105;0000;19,5;;;
101106;0000;18,1667;;;
101107;0000;6,125;;;
101108;0000;8,25;;;
101109;0000;17,4583;;;
101110;0000;21,625;;;
101111;0000;19,7917;;;
101112;0000;20,4583;;;
101113;0000;15,125;;;
101114;0000;12,5833;;;
101115;0000;16,4167;;;
101116;0000;15,75;;;
101117;0000;15,2917;;;
101118;0000;13,5;;;
101119;0000;14,6667;;;
101120;0000;10,5417;;;
101121;0000;9,54166;;;
101122;0000;12,0833;;;
101123;0000;15,9167;;;
101124;0000;18,4167;;;
101125;0000;15,3333;;;
101126;0000;16,9583;;;
101127;0000;14,5833;;;
101128;0000;13,875;;;
101129;0000;18,7083;;;
101130;0000;15,2083;;;
101201;0000;11,9583;;;
101202;0000;10;;;
101203;0000;11,1667;;;
101204;0000;15,2917;;;
101205;0000;18,7083;;;
101206;0000;17,4167;;;
101207;0000;13,8333;;;
101208;0000;14,3333;;;
101209;0000;9,875;;;
101210;0000;10,7083;;;
101211;0000;8,29166;;;
101212;0000;;;;
101213;0000;66;;;
101214;0000;32,9545;;;
101215;0000;22,5;;;
101216;0000;17,1667;;;
101217;0000;12,75;;;
101218;0000;12;;;
101219;0000;12,8333;;;
101220;0000;19,5;;;
101221;0000;43,5833;;;
101222;0000;32;;;
101223;0000;16,875;;;
101224;0000;18,125;;;
101225;0000;20,7917;;;
101226;0000;13,9167;;;
101227;0000;13,75;;;
101228;0000;21;;;
101229;0000;23,2083;;;
101230;0000;26,1667;;;
101231;0000;29,5417;;;
110101;0000;20,5417;;;
110102;0000;12,25;;;
110103;0000;13,1667;;;
110104;0000;10,7083;;;
110105;0000;16,375;;;
110106;0000;;;;
110107;0000;18,4167;;;
110108;0000;20,9583;;;
110109;0000;29,9167;;;
110110;0000;25,2917;;;
110111;0000;23,375;;;
110112;0000;22,7917;;;
110113;0000;17,5833;;;
110114;0000;27,25;;;
110115;0000;18,875;;;
110116;0000;10,9167;;;
110117;0000;16;;;
110118;0000;30,7917;;;
110119;0000;19,125;;;
110120;0000;18,9583;;;
110121;0000;26,1667;;;
110122;0000;22;;;
110123;0000;20,9167;;;
110124;0000;16,25;;;
110125;0000;17,4167;;;
110126;0000;18,3333;;;
110127;0000;18,0417;;;
110128;0000;21,9583;;;
110129;0000;23,4167;;;
110130;0000;16,625;;;
110131;0000;15,75;;;
110201;0000;17;;;
110202;0000;21,0417;;;
110203;0000;14,4583;;;
110204;0000;26,5417;;;
110205;0000;52,1666;;;
110206;0000;29,5;;;
110207;0000;20,0417;;;
110208;0000;19,2083;;;
110209;0000;28,5833;;;
110210;0000;15,4091;;;
110211;0000;12,2917;;;
110212;0000;12,5417;;;
110213;0000;16,0417;;;
110214;0000;25;;;
110215;0000;25,3333;;;
110216;0000;17,2727;;;
110217;0000;;;;
110218;0000;18,5;;;
110219;0000;15,2917;;;
110220;0000;14,375;;;
110221;0000;14;;;
110222;0000;13,4583;;;
110223;0000;16,4167;;;
110224;0000;17,5833;;;
110225;0000;15,8333;;;
110226;0000;18,625;;;
110227;0000;18,7083;;;
110228;0000;27,3333;;;
110301;0000;38,25;;;
110302;0000;15,75;;;
110303;0000;17,25;;;
110304;0000;15,8333;;;
110305;0000;15,125;;;
110306;0000;13,5833;;;
110307;0000;17,875;;;
110308;0000;17,25;;;
110309;0000;17,95;;;
110310;0000;17,375;;;
110311;0000;14,125;;;
110312;0000;8,5;;;
110313;0000;15,1667;;;
110314;0000;17,875;;;
110315;0000;16,5417;;;
110316;0000;22,625;;;
110317;0000;18;;;
110318;0000;24,8333;;;
110319;0000;24,6667;;;
110320;0000;31,9583;;;
110321;0000;25,4167;;;
110322;0000;15,5417;;;
110323;0000;18,25;;;
110324;0000;30,25;;;
110325;0000;17,25;;;
110326;0000;15,5833;;;
110327;0000;26,0833;;;
110328;0000;22,125;;;
110329;0000;32,375;;;
110330;0000;36,25;;;
110331;0000;29,3333;;;
110401;0000;24,1667;;;
110402;0000;30,6667;;;
110403;0000;29,125;;;
110404;0000;27,375;;;
110405;0000;36,25;;;
110406;0000;28,5;;;
110407;0000;30,9583;;;
110408;0000;42,0833;;;
110409;0000;27,7917;;;
110410;0000;12,2917;;;
110411;0000;16,5833;;;
110412;0000;21,4167;;;
110413;0000;20,9167;;;
110414;0000;20,2174;;;
110415;0000;25,1667;;;
110416;0000;22,5833;;;
110417;0000;23,5833;;;
110418;0000;20,5417;;;
110419;0000;23,4583;;;
110420;0000;24,2917;;;
110421;0000;28,625;;;
110422;0000;16,375;;;
110423;0000;31;;;
110424;0000;24,875;;;
110425;0000;30,8333;;;
110426;0000;35,0416;;;
110427;0000;38,25;;;
110428;0000;28,375;;;
110429;0000;19,7391;;;
110430;0000;37,4583;;;
110501;0000;42,3333;;;
110502;0000;38,9166;;;
110503;0000;38,2083;;;
110504;0000;46,2083;;;
110505;0000;38,8333;;;
110506;0000;35,1666;;;
110507;0000;45,8333;;;
110508;0000;47,875;;;
110509;0000;50,1666;;;
110510;0000;35,125;;;
